HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.700 | alpha = 1.34 | Tmax = Inf
 HL = 0.200 | t1//t0 = 50.000 | l1//l0 = 0.010 | alpha = 1.24 | Tmax = 0.346258
 HL = 7.000 | t1//t0 = 13.000 | l1//l0 = 0.005 | alpha = 1.45 | Tmax = 1.448820
 HL = 0.500 | t1//t0 = 120.000 | l1//l0 = 0.030 | alpha = 1.35 | Tmax = 0.123277
 HL = 1.000 | t1//t0 = 12.000 | l1//l0 = 0.100 | alpha = 1.26 | Tmax = 0.115370
 HL = 1.000 | t1//t0 = 2.000 | l1//l0 = 0.010 | alpha = 1.21 | Tmax = 0.326487
 HL = 15.000 | t1//t0 = 160.000 | l1//l0 = 0.300 | alpha = 1.48 | Tmax = Inf
 HL = 2.000 | t1//t0 = 80.000 | l1//l0 = 0.100 | alpha = 1.31 | Tmax = 0.344132
 HL = 30.000 | t1//t0 = 12.000 | l1//l0 = 0.100 | alpha = 1.52 | Tmax = 7.364560
 HL = 0.500 | t1//t0 = 180.000 | l1//l0 = 0.100 | alpha = 1.04 | Tmax = 0.134370
 HL = 7.000 | t1//t0 = 12.000 | l1//l0 = 1.000 | alpha = 1.27 | Tmax = 1.494090
 HL = 2.000 | t1//t0 = 70.000 | l1//l0 = 0.070 | alpha = 1.03 | Tmax = 0.598905
 HL = 1.000 | t1//t0 = 60.000 | l1//l0 = 0.030 | alpha = 1.45 | Tmax = 0.083590
 HL = 2.000 | t1//t0 = 110.000 | l1//l0 = 0.050 | alpha = 1.53 | Tmax = 0.042426
 HL = 0.500 | t1//t0 = 70.000 | l1//l0 = 0.002 | alpha = 1.03 | Tmax = 0.166270
 HL = 1.000 | t1//t0 = 170.000 | l1//l0 = 0.100 | alpha = 1.42 | Tmax = 0.084449
 HL = 7.000 | t1//t0 = 20.000 | l1//l0 = 0.007 | alpha = 1.46 | Tmax = 1.492297
 HL = 7.000 | t1//t0 = 10.000 | l1//l0 = 0.007 | alpha = 1.38 | Tmax = 1.805852
 HL = 0.500 | t1//t0 = 100.000 | l1//l0 = 0.050 | alpha = 1.30 | Tmax = 0.132015
 HL = 5.000 | t1//t0 = 100.000 | l1//l0 = 0.500 | alpha = 1.53 | Tmax = Inf
 HL = 0.200 | t1//t0 = 50.000 | l1//l0 = 0.003 | alpha = 1.28 | Tmax = 0.327225
 HL = 30.000 | t1//t0 = 40.000 | l1//l0 = 0.050 | alpha = 1.54 | Tmax = 6.774228
 HL = 10.000 | t1//t0 = 11.000 | l1//l0 = 0.300 | alpha = 1.38 | Tmax = 2.554304
 HL = 0.500 | t1//t0 = 15.000 | l1//l0 = 0.005 | alpha = 1.17 | Tmax = 0.140358
 HL = 0.200 | t1//t0 = 2.000 | l1//l0 = 0.001 | alpha = 1.38 | Tmax = 0.109418
 HL = 1.000 | t1//t0 = 80.000 | l1//l0 = 0.100 | alpha = 1.01 | Tmax = 0.221882
 HL = 30.000 | t1//t0 = 210.000 | l1//l0 = 1.000 | alpha = 1.51 | Tmax = Inf
 HL = 5.000 | t1//t0 = 200.000 | l1//l0 = 0.300 | alpha = 1.53 | Tmax = Inf
 HL = 0.200 | t1//t0 = 40.000 | l1//l0 = 0.050 | alpha = 1.03 | Tmax = 0.372796
 HL = 0.500 | t1//t0 = 50.000 | l1//l0 = 0.005 | alpha = 1.37 | Tmax = 0.121060
 HL = 2.000 | t1//t0 = 210.000 | l1//l0 = 0.500 | alpha = 1.17 | Tmax = Inf
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.050 | alpha = 1.13 | Tmax = 0.458997
 HL = 2.000 | t1//t0 = 30.000 | l1//l0 = 0.100 | alpha = 1.23 | Tmax = 0.392970
 HL = 5.000 | t1//t0 = 200.000 | l1//l0 = 0.300 | alpha = 1.28 | Tmax = Inf
 HL = 1.000 | t1//t0 = 140.000 | l1//l0 = 0.050 | alpha = 1.30 | Tmax = 0.179318
 HL = 0.500 | t1//t0 = 110.000 | l1//l0 = 0.070 | alpha = 1.34 | Tmax = 0.151386
 HL = 1.000 | t1//t0 = 50.000 | l1//l0 = 0.100 | alpha = 1.20 | Tmax = 0.155724
 HL = 0.200 | t1//t0 = 190.000 | l1//l0 = 0.005 | alpha = 1.25 | Tmax = 0.095845
 HL = 0.500 | t1//t0 = 50.000 | l1//l0 = 0.020 | alpha = 1.31 | Tmax = 0.125673
 HL = 1.000 | t1//t0 = 15.000 | l1//l0 = 0.003 | alpha = 1.17 | Tmax = 0.173252
 HL = 2.000 | t1//t0 = 120.000 | l1//l0 = 0.030 | alpha = 1.35 | Tmax = 0.574355
 HL = 5.000 | t1//t0 = 200.000 | l1//l0 = 0.500 | alpha = 1.43 | Tmax = Inf
 HL = 1.000 | t1//t0 = 5.000 | l1//l0 = 0.070 | alpha = 1.18 | Tmax = 0.139293
 HL = 7.000 | t1//t0 = 17.000 | l1//l0 = 1.000 | alpha = 1.51 | Tmax = 0.144706
 HL = 0.500 | t1//t0 = 150.000 | l1//l0 = 0.030 | alpha = 1.50 | Tmax = 0.132924
 HL = 2.000 | t1//t0 = 210.000 | l1//l0 = 0.700 | alpha = 1.03 | Tmax = Inf
 HL = 1.000 | t1//t0 = 90.000 | l1//l0 = 0.030 | alpha = 1.06 | Tmax = 0.290377
 HL = 1.000 | t1//t0 = 12.000 | l1//l0 = 0.070 | alpha = 1.26 | Tmax = 0.119796
 HL = 7.000 | t1//t0 = 10.000 | l1//l0 = 0.005 | alpha = 1.47 | Tmax = 1.234465
 HL = 0.200 | t1//t0 = 60.000 | l1//l0 = 0.070 | alpha = 1.02 | Tmax = 0.373949
 HL = 0.200 | t1//t0 = 80.000 | l1//l0 = 0.003 | alpha = 1.43 | Tmax = 0.175200
 HL = 18.000 | t1//t0 = 60.000 | l1//l0 = 0.070 | alpha = 1.55 | Tmax = 2.024107
 HL = 0.200 | t1//t0 = 160.000 | l1//l0 = 0.003 | alpha = 1.27 | Tmax = 0.095500
 HL = 1.000 | t1//t0 = 190.000 | l1//l0 = 0.300 | alpha = 1.13 | Tmax = 0.141123
 HL = 1.000 | t1//t0 = 70.000 | l1//l0 = 0.005 | alpha = 1.55 | Tmax = 0.284783
 HL = 0.500 | t1//t0 = 4.000 | l1//l0 = 0.070 | alpha = 1.19 | Tmax = 0.164653
 HL = 0.500 | t1//t0 = 50.000 | l1//l0 = 0.001 | alpha = 1.18 | Tmax = 0.133205
 HL = 10.000 | t1//t0 = 17.000 | l1//l0 = 0.020 | alpha = 1.52 | Tmax = 1.428045
 HL = 7.000 | t1//t0 = 200.000 | l1//l0 = 1.000 | alpha = 1.38 | Tmax = Inf
 HL = 0.500 | t1//t0 = 9.000 | l1//l0 = 0.005 | alpha = 1.04 | Tmax = 0.134314
 HL = 2.000 | t1//t0 = 18.000 | l1//l0 = 0.007 | alpha = 1.35 | Tmax = 0.314334
 HL = 5.000 | t1//t0 = 17.000 | l1//l0 = 0.300 | alpha = 1.43 | Tmax = 0.688998
 HL = 10.000 | t1//t0 = 140.000 | l1//l0 = 1.000 | alpha = 1.40 | Tmax = Inf
 HL = 2.000 | t1//t0 = 18.000 | l1//l0 = 0.050 | alpha = 1.43 | Tmax = 0.160000
 HL = 2.000 | t1//t0 = 160.000 | l1//l0 = 0.100 | alpha = 1.12 | Tmax = 0.517907
 HL = 18.000 | t1//t0 = 70.000 | l1//l0 = 0.700 | alpha = 1.49 | Tmax = Inf
 HL = 1.000 | t1//t0 = 10.000 | l1//l0 = 0.020 | alpha = 1.24 | Tmax = 0.133126
 HL = 1.000 | t1//t0 = 10.000 | l1//l0 = 0.005 | alpha = 1.23 | Tmax = 0.139801
 HL = 18.000 | t1//t0 = 17.000 | l1//l0 = 0.700 | alpha = 1.48 | Tmax = 3.530151
 HL = 0.500 | t1//t0 = 15.000 | l1//l0 = 0.050 | alpha = 1.06 | Tmax = 0.136850
 HL = 2.000 | t1//t0 = 200.000 | l1//l0 = 0.500 | alpha = 1.36 | Tmax = Inf
 HL = 2.000 | t1//t0 = 70.000 | l1//l0 = 0.070 | alpha = 1.18 | Tmax = 0.495468
 HL = 0.500 | t1//t0 = 80.000 | l1//l0 = 0.070 | alpha = 1.06 | Tmax = 0.133244
 HL = 15.000 | t1//t0 = 140.000 | l1//l0 = 0.100 | alpha = 1.56 | Tmax = Inf
 HL = 1.000 | t1//t0 = 12.000 | l1//l0 = 0.007 | alpha = 1.29 | Tmax = 0.119222
 HL = 1.000 | t1//t0 = 160.000 | l1//l0 = 0.300 | alpha = 1.13 | Tmax = 0.140778
 HL = 0.500 | t1//t0 = 20.000 | l1//l0 = 0.003 | alpha = 1.12 | Tmax = 0.131402
 HL = 2.000 | t1//t0 = 20.000 | l1//l0 = 0.300 | alpha = 1.13 | Tmax = 0.383846
 HL = 0.500 | t1//t0 = 120.000 | l1//l0 = 0.005 | alpha = 1.18 | Tmax = 0.206591
 HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.070 | alpha = 1.23 | Tmax = 0.127483
 HL = 0.200 | t1//t0 = 100.000 | l1//l0 = 0.007 | alpha = 1.50 | Tmax = 0.095427
 HL = 2.000 | t1//t0 = 9.000 | l1//l0 = 0.070 | alpha = 1.50 | Tmax = 0.054104
 HL = 7.000 | t1//t0 = 220.000 | l1//l0 = 0.500 | alpha = 1.39 | Tmax = Inf
 HL = 0.500 | t1//t0 = 15.000 | l1//l0 = 0.030 | alpha = 1.06 | Tmax = 0.134006
 HL = 5.000 | t1//t0 = 13.000 | l1//l0 = 0.050 | alpha = 1.35 | Tmax = 1.177629
 HL = 15.000 | t1//t0 = 30.000 | l1//l0 = 0.007 | alpha = 1.56 | Tmax = 0.644081
 HL = 2.000 | t1//t0 = 150.000 | l1//l0 = 1.000 | alpha = 1.38 | Tmax = Inf
 HL = 5.000 | t1//t0 = 190.000 | l1//l0 = 1.000 | alpha = 1.09 | Tmax = Inf
 HL = 2.000 | t1//t0 = 170.000 | l1//l0 = 0.070 | alpha = 1.21 | Tmax = 0.507889
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.500 | alpha = 1.15 | Tmax = 0.317331
 HL = 2.000 | t1//t0 = 13.000 | l1//l0 = 0.001 | alpha = 1.31 | Tmax = 0.338808
 HL = 0.500 | t1//t0 = 12.000 | l1//l0 = 0.010 | alpha = 1.28 | Tmax = 0.160415
 HL = 22.000 | t1//t0 = 10.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 3.239301
 HL = 7.000 | t1//t0 = 40.000 | l1//l0 = 1.000 | alpha = 1.19 | Tmax = Inf
 HL = 0.500 | t1//t0 = 15.000 | l1//l0 = 0.005 | alpha = 1.27 | Tmax = 0.153082
 HL = 7.000 | t1//t0 = 17.000 | l1//l0 = 0.700 | alpha = 1.26 | Tmax = 1.682464
 HL = 0.500 | t1//t0 = 30.000 | l1//l0 = 0.030 | alpha = 1.25 | Tmax = 0.140930
 HL = 2.000 | t1//t0 = 220.000 | l1//l0 = 0.500 | alpha = 1.19 | Tmax = Inf
 HL = 0.500 | t1//t0 = 110.000 | l1//l0 = 0.300 | alpha = 1.04 | Tmax = 0.159178
 HL = 2.000 | t1//t0 = 50.000 | l1//l0 = 0.070 | alpha = 1.19 | Tmax = 0.471749
 HL = 1.000 | t1//t0 = 200.000 | l1//l0 = 0.070 | alpha = 1.47 | Tmax = 0.082352
 HL = 0.500 | t1//t0 = 210.000 | l1//l0 = 0.300 | alpha = 1.22 | Tmax = 0.180251
 HL = 0.200 | t1//t0 = 110.000 | l1//l0 = 0.030 | alpha = 1.17 | Tmax = 0.307110
 HL = 18.000 | t1//t0 = 12.000 | l1//l0 = 1.000 | alpha = 1.48 | Tmax = 3.141383
 HL = 7.000 | t1//t0 = 9.000 | l1//l0 = 0.500 | alpha = 1.26 | Tmax = 1.796881
 HL = 7.000 | t1//t0 = 210.000 | l1//l0 = 0.300 | alpha = 1.36 | Tmax = Inf
 HL = 5.000 | t1//t0 = 90.000 | l1//l0 = 0.300 | alpha = 1.22 | Tmax = Inf
 HL = 10.000 | t1//t0 = 11.000 | l1//l0 = 0.100 | alpha = 1.48 | Tmax = 1.890651
 HL = 0.200 | t1//t0 = 200.000 | l1//l0 = 0.007 | alpha = 1.33 | Tmax = 0.096841
 HL = 1.000 | t1//t0 = 130.000 | l1//l0 = 0.030 | alpha = 1.18 | Tmax = 0.294477
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 1.000 | alpha = 1.21 | Tmax = 0.192403
 HL = 1.000 | t1//t0 = 190.000 | l1//l0 = 0.300 | alpha = 1.02 | Tmax = 0.170282
 HL = 5.000 | t1//t0 = 190.000 | l1//l0 = 0.050 | alpha = 1.45 | Tmax = 1.218722
 HL = 20.000 | t1//t0 = 15.000 | l1//l0 = 0.070 | alpha = 1.53 | Tmax = 3.631075
 HL = 15.000 | t1//t0 = 10.000 | l1//l0 = 0.020 | alpha = 1.52 | Tmax = 2.658941
 HL = 2.000 | t1//t0 = 13.000 | l1//l0 = 0.007 | alpha = 1.18 | Tmax = 0.452381
 HL = 0.500 | t1//t0 = 70.000 | l1//l0 = 0.010 | alpha = 1.44 | Tmax = 0.119148
 HL = 1.000 | t1//t0 = 40.000 | l1//l0 = 0.002 | alpha = 1.16 | Tmax = 0.250819
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.070 | alpha = 1.43 | Tmax = 0.133481
 HL = 10.000 | t1//t0 = 5.000 | l1//l0 = 0.070 | alpha = 1.55 | Tmax = 0.140718
 HL = 20.000 | t1//t0 = 210.000 | l1//l0 = 0.500 | alpha = 1.49 | Tmax = Inf
 HL = 10.000 | t1//t0 = 9.000 | l1//l0 = 0.005 | alpha = 1.44 | Tmax = 2.478301
 HL = 1.000 | t1//t0 = 60.000 | l1//l0 = 0.300 | alpha = 1.13 | Tmax = 0.139278
 HL = 1.000 | t1//t0 = 13.000 | l1//l0 = 0.030 | alpha = 1.01 | Tmax = 0.212425
 HL = 15.000 | t1//t0 = 11.000 | l1//l0 = 0.500 | alpha = 1.47 | Tmax = 3.052568
 HL = 7.000 | t1//t0 = 170.000 | l1//l0 = 0.500 | alpha = 1.51 | Tmax = Inf
 HL = 1.000 | t1//t0 = 2.000 | l1//l0 = 0.050 | alpha = 1.39 | Tmax = 0.098409
 HL = 1.000 | t1//t0 = 20.000 | l1//l0 = 0.050 | alpha = 1.37 | Tmax = 0.086018
 HL = 18.000 | t1//t0 = 5.000 | l1//l0 = 0.002 | alpha = 1.52 | Tmax = 3.444523
 HL = 0.200 | t1//t0 = 180.000 | l1//l0 = 0.002 | alpha = 1.09 | Tmax = 0.094740
 HL = 20.000 | t1//t0 = 11.000 | l1//l0 = 0.070 | alpha = 1.56 | Tmax = 0.426246
 HL = 0.500 | t1//t0 = 15.000 | l1//l0 = 0.010 | alpha = 1.04 | Tmax = 0.133104
 HL = 2.000 | t1//t0 = 130.000 | l1//l0 = 0.500 | alpha = 1.25 | Tmax = 0.251248
 HL = 5.000 | t1//t0 = 10.000 | l1//l0 = 0.070 | alpha = 1.42 | Tmax = 0.882431
 HL = 18.000 | t1//t0 = 5.000 | l1//l0 = 0.010 | alpha = 1.50 | Tmax = 4.141729
 HL = 2.000 | t1//t0 = 130.000 | l1//l0 = 0.100 | alpha = 1.06 | Tmax = 0.553692
 HL = 2.000 | t1//t0 = 5.000 | l1//l0 = 0.100 | alpha = 1.35 | Tmax = 0.223010
 HL = 10.000 | t1//t0 = 13.000 | l1//l0 = 0.050 | alpha = 1.55 | Tmax = 0.240528
 HL = 5.000 | t1//t0 = 100.000 | l1//l0 = 0.300 | alpha = 1.45 | Tmax = Inf
 HL = 0.200 | t1//t0 = 150.000 | l1//l0 = 0.020 | alpha = 1.49 | Tmax = 0.194986
 HL = 30.000 | t1//t0 = 13.000 | l1//l0 = 0.007 | alpha = 1.53 | Tmax = 7.203967
 HL = 1.000 | t1//t0 = 200.000 | l1//l0 = 0.030 | alpha = 1.42 | Tmax = 0.252068
 HL = 2.000 | t1//t0 = 160.000 | l1//l0 = 0.030 | alpha = 1.52 | Tmax = 0.258417
 HL = 18.000 | t1//t0 = 12.000 | l1//l0 = 0.500 | alpha = 1.55 | Tmax = 0.613881
 HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.300 | alpha = 1.12 | Tmax = 0.135444
 HL = 0.200 | t1//t0 = 90.000 | l1//l0 = 0.002 | alpha = 1.05 | Tmax = 0.198298
 HL = 5.000 | t1//t0 = 40.000 | l1//l0 = 0.500 | alpha = 1.39 | Tmax = 0.751030
 HL = 15.000 | t1//t0 = 13.000 | l1//l0 = 1.000 | alpha = 1.42 | Tmax = 3.230476
 HL = 7.000 | t1//t0 = 10.000 | l1//l0 = 0.001 | alpha = 1.41 | Tmax = 1.659349
 HL = 1.000 | t1//t0 = 2.000 | l1//l0 = 0.070 | alpha = 1.09 | Tmax = 0.162463
 HL = 1.000 | t1//t0 = 40.000 | l1//l0 = 0.100 | alpha = 1.11 | Tmax = 0.183062
 HL = 0.500 | t1//t0 = 13.000 | l1//l0 = 0.300 | alpha = 1.06 | Tmax = 0.164764
 HL = 2.000 | t1//t0 = 190.000 | l1//l0 = 0.500 | alpha = 1.13 | Tmax = Inf
 HL = 0.200 | t1//t0 = 120.000 | l1//l0 = 0.020 | alpha = 1.23 | Tmax = 0.252206
 HL = 1.000 | t1//t0 = 5.000 | l1//l0 = 0.020 | alpha = 1.27 | Tmax = 0.112920
 HL = 2.000 | t1//t0 = 9.000 | l1//l0 = 0.050 | alpha = 1.30 | Tmax = 0.309162
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.020 | alpha = 1.01 | Tmax = 0.551275
 HL = 1.000 | t1//t0 = 130.000 | l1//l0 = 0.300 | alpha = 1.32 | Tmax = 0.096061
 HL = 1.000 | t1//t0 = 200.000 | l1//l0 = 0.050 | alpha = 1.33 | Tmax = 0.175201
 HL = 2.000 | t1//t0 = 180.000 | l1//l0 = 0.300 | alpha = 1.08 | Tmax = 0.426774
 HL = 0.500 | t1//t0 = 170.000 | l1//l0 = 0.030 | alpha = 1.36 | Tmax = 0.127366
 HL = 0.200 | t1//t0 = 17.000 | l1//l0 = 0.005 | alpha = 1.00 | Tmax = 0.371756
 HL = 0.500 | t1//t0 = 220.000 | l1//l0 = 0.300 | alpha = 1.09 | Tmax = 0.163660
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.050 | alpha = 1.48 | Tmax = 0.051153
 HL = 1.000 | t1//t0 = 15.000 | l1//l0 = 0.005 | alpha = 1.24 | Tmax = 0.146677
 HL = 22.000 | t1//t0 = 200.000 | l1//l0 = 0.300 | alpha = 1.49 | Tmax = Inf
 HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.070 | alpha = 1.24 | Tmax = 0.123798
 HL = 2.000 | t1//t0 = 150.000 | l1//l0 = 0.500 | alpha = 1.28 | Tmax = Inf
 HL = 7.000 | t1//t0 = 13.000 | l1//l0 = 0.700 | alpha = 1.33 | Tmax = 1.450974
 HL = 10.000 | t1//t0 = 9.000 | l1//l0 = 0.100 | alpha = 1.45 | Tmax = 2.223601
 HL = 0.500 | t1//t0 = 80.000 | l1//l0 = 0.100 | alpha = 1.24 | Tmax = 0.150848
 HL = 0.200 | t1//t0 = 70.000 | l1//l0 = 0.007 | alpha = 1.42 | Tmax = 0.287689
 HL = 0.500 | t1//t0 = 180.000 | l1//l0 = 0.020 | alpha = 1.19 | Tmax = 0.189429
 HL = 5.000 | t1//t0 = 130.000 | l1//l0 = 0.700 | alpha = 1.18 | Tmax = Inf
 HL = 0.200 | t1//t0 = 220.000 | l1//l0 = 0.020 | alpha = 1.42 | Tmax = 0.097921
 HL = 5.000 | t1//t0 = 130.000 | l1//l0 = 0.300 | alpha = 1.32 | Tmax = Inf
 HL = 1.000 | t1//t0 = 17.000 | l1//l0 = 0.001 | alpha = 1.12 | Tmax = 0.196896
 HL = 1.000 | t1//t0 = 40.000 | l1//l0 = 0.007 | alpha = 1.25 | Tmax = 0.209888
 HL = 2.000 | t1//t0 = 180.000 | l1//l0 = 0.050 | alpha = 1.36 | Tmax = 0.433829
 HL = 1.000 | t1//t0 = 210.000 | l1//l0 = 0.700 | alpha = 1.14 | Tmax = Inf
 HL = 0.200 | t1//t0 = 110.000 | l1//l0 = 0.050 | alpha = 1.14 | Tmax = 0.360096
 HL = 5.000 | t1//t0 = 11.000 | l1//l0 = 1.000 | alpha = 1.02 | Tmax = 1.266212
 HL = 0.200 | t1//t0 = 210.000 | l1//l0 = 0.001 | alpha = 1.16 | Tmax = 0.096247
 HL = 5.000 | t1//t0 = 100.000 | l1//l0 = 1.000 | alpha = 1.49 | Tmax = Inf
 HL = 2.000 | t1//t0 = 12.000 | l1//l0 = 1.000 | alpha = 1.23 | Tmax = 0.177039
 HL = 0.500 | t1//t0 = 40.000 | l1//l0 = 0.002 | alpha = 1.36 | Tmax = 0.123071
 HL = 1.000 | t1//t0 = 200.000 | l1//l0 = 1.000 | alpha = 1.26 | Tmax = Inf
 HL = 2.000 | t1//t0 = 120.000 | l1//l0 = 1.000 | alpha = 1.15 | Tmax = Inf
 HL = 1.000 | t1//t0 = 18.000 | l1//l0 = 0.100 | alpha = 1.20 | Tmax = 0.141970
 HL = 10.000 | t1//t0 = 11.000 | l1//l0 = 0.700 | alpha = 1.39 | Tmax = 2.118806
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.050 | alpha = 1.12 | Tmax = 0.462528
 HL = 0.500 | t1//t0 = 20.000 | l1//l0 = 0.070 | alpha = 1.22 | Tmax = 0.154604
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.030 | alpha = 1.29 | Tmax = 0.331067
 HL = 1.000 | t1//t0 = 140.000 | l1//l0 = 0.300 | alpha = 1.36 | Tmax = 0.099036
 HL = 0.500 | t1//t0 = 10.000 | l1//l0 = 0.020 | alpha = 1.06 | Tmax = 0.137078
 HL = 30.000 | t1//t0 = 50.000 | l1//l0 = 0.070 | alpha = 1.55 | Tmax = 5.136430
 HL = 2.000 | t1//t0 = 70.000 | l1//l0 = 0.050 | alpha = 1.11 | Tmax = 0.588170
 HL = 0.200 | t1//t0 = 2.000 | l1//l0 = 0.030 | alpha = 1.09 | Tmax = 0.175089
 HL = 0.500 | t1//t0 = 12.000 | l1//l0 = 0.020 | alpha = 1.11 | Tmax = 0.140168
 HL = 1.000 | t1//t0 = 180.000 | l1//l0 = 0.500 | alpha = 1.13 | Tmax = Inf
 HL = 5.000 | t1//t0 = 11.000 | l1//l0 = 0.300 | alpha = 1.29 | Tmax = 1.136715
 HL = 1.000 | t1//t0 = 17.000 | l1//l0 = 0.300 | alpha = 1.24 | Tmax = 0.102436
 HL = 0.500 | t1//t0 = 130.000 | l1//l0 = 0.010 | alpha = 1.23 | Tmax = 0.201374
 HL = 0.500 | t1//t0 = 2.000 | l1//l0 = 0.010 | alpha = 1.20 | Tmax = 0.180784
 HL = 2.000 | t1//t0 = 5.000 | l1//l0 = 0.030 | alpha = 1.39 | Tmax = 0.188576
 HL = 5.000 | t1//t0 = 60.000 | l1//l0 = 0.500 | alpha = 1.26 | Tmax = 1.114553
 HL = 0.500 | t1//t0 = 140.000 | l1//l0 = 0.030 | alpha = 1.08 | Tmax = 0.149588
 HL = 0.500 | t1//t0 = 20.000 | l1//l0 = 0.030 | alpha = 1.15 | Tmax = 0.138287
 HL = 0.500 | t1//t0 = 15.000 | l1//l0 = 0.010 | alpha = 1.08 | Tmax = 0.133095
 HL = 10.000 | t1//t0 = 130.000 | l1//l0 = 0.500 | alpha = 1.38 | Tmax = Inf
 HL = 0.500 | t1//t0 = 13.000 | l1//l0 = 0.070 | alpha = 1.04 | Tmax = 0.139104
 HL = 0.200 | t1//t0 = 200.000 | l1//l0 = 0.005 | alpha = 1.14 | Tmax = 0.095119
 HL = 2.000 | t1//t0 = 20.000 | l1//l0 = 0.007 | alpha = 1.16 | Tmax = 0.502519
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.300 | alpha = 1.26 | Tmax = 0.280862
 HL = 1.000 | t1//t0 = 180.000 | l1//l0 = 0.300 | alpha = 1.19 | Tmax = Inf
 HL = 0.500 | t1//t0 = 15.000 | l1//l0 = 0.050 | alpha = 1.30 | Tmax = 0.167937
 HL = 1.000 | t1//t0 = 60.000 | l1//l0 = 0.300 | alpha = 1.31 | Tmax = 0.095894
 HL = 7.000 | t1//t0 = 80.000 | l1//l0 = 0.070 | alpha = 1.54 | Tmax = 0.385479
 HL = 15.000 | t1//t0 = 18.000 | l1//l0 = 0.050 | alpha = 1.55 | Tmax = 1.072783
 HL = 2.000 | t1//t0 = 30.000 | l1//l0 = 0.070 | alpha = 1.34 | Tmax = 0.303567
 HL = 2.000 | t1//t0 = 90.000 | l1//l0 = 0.070 | alpha = 1.17 | Tmax = 0.514503
 HL = 1.000 | t1//t0 = 18.000 | l1//l0 = 0.070 | alpha = 1.07 | Tmax = 0.191087
 HL = 5.000 | t1//t0 = 17.000 | l1//l0 = 0.500 | alpha = 1.49 | Tmax = 0.237687
 HL = 7.000 | t1//t0 = 12.000 | l1//l0 = 0.300 | alpha = 1.54 | Tmax = 0.045227
 HL = 2.000 | t1//t0 = 40.000 | l1//l0 = 0.001 | alpha = 1.21 | Tmax = 0.615912
 HL = 10.000 | t1//t0 = 20.000 | l1//l0 = 0.003 | alpha = 1.56 | Tmax = 0.010875
 HL = 1.000 | t1//t0 = 13.000 | l1//l0 = 0.100 | alpha = 1.13 | Tmax = 0.161104
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.020 | alpha = 1.19 | Tmax = 0.453833
 HL = 5.000 | t1//t0 = 110.000 | l1//l0 = 0.100 | alpha = 1.53 | Tmax = 0.187847
 HL = 22.000 | t1//t0 = 190.000 | l1//l0 = 0.050 | alpha = 1.54 | Tmax = Inf
 HL = 0.500 | t1//t0 = 40.000 | l1//l0 = 0.003 | alpha = 1.41 | Tmax = 0.132110
 HL = 0.500 | t1//t0 = 90.000 | l1//l0 = 0.001 | alpha = 1.04 | Tmax = 0.186499
 HL = 0.500 | t1//t0 = 30.000 | l1//l0 = 0.005 | alpha = 1.03 | Tmax = 0.132732
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.030 | alpha = 1.34 | Tmax = 0.295279
 HL = 7.000 | t1//t0 = 80.000 | l1//l0 = 0.070 | alpha = 1.51 | Tmax = 0.981701
 HL = 0.500 | t1//t0 = 50.000 | l1//l0 = 0.007 | alpha = 1.17 | Tmax = 0.131395
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.100 | alpha = 1.49 | Tmax = 0.052091
 HL = 2.000 | t1//t0 = 80.000 | l1//l0 = 0.300 | alpha = 1.10 | Tmax = 0.411712
 HL = 1.000 | t1//t0 = 11.000 | l1//l0 = 0.100 | alpha = 1.33 | Tmax = 0.089218
 HL = 22.000 | t1//t0 = 13.000 | l1//l0 = 1.000 | alpha = 1.48 | Tmax = 4.364192
 HL = 1.000 | t1//t0 = 60.000 | l1//l0 = 0.003 | alpha = 1.12 | Tmax = 0.321534
 HL = 7.000 | t1//t0 = 18.000 | l1//l0 = 1.000 | alpha = 1.18 | Tmax = Inf
 HL = 2.000 | t1//t0 = 220.000 | l1//l0 = 0.300 | alpha = 1.02 | Tmax = 0.461635
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.700 | alpha = 1.14 | Tmax = 0.285775
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.003 | alpha = 1.33 | Tmax = 0.325793
 HL = 0.200 | t1//t0 = 180.000 | l1//l0 = 0.010 | alpha = 1.27 | Tmax = 0.095374
 HL = 1.000 | t1//t0 = 180.000 | l1//l0 = 0.300 | alpha = 1.38 | Tmax = Inf
