HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.700 | alpha = 1.34 | Tmax = Inf
 HL = 10.000 | t1//t0 = 20.000 | l1//l0 = 0.500 | alpha = 1.49 | Tmax = 1.281015
 HL = 18.000 | t1//t0 = 11.000 | l1//l0 = 1.000 | alpha = 1.46 | Tmax = 3.581535
 HL = 7.000 | t1//t0 = 17.000 | l1//l0 = 0.050 | alpha = 1.55 | Tmax = 0.031638
 HL = 15.000 | t1//t0 = 17.000 | l1//l0 = 0.070 | alpha = 1.55 | Tmax = 0.980271
 HL = 7.000 | t1//t0 = 13.000 | l1//l0 = 0.100 | alpha = 1.46 | Tmax = 1.220173
 HL = 10.000 | t1//t0 = 15.000 | l1//l0 = 1.000 | alpha = 1.45 | Tmax = 1.393881
 HL = 10.000 | t1//t0 = 18.000 | l1//l0 = 0.500 | alpha = 1.42 | Tmax = 2.074382
 HL = 7.000 | t1//t0 = 60.000 | l1//l0 = 0.700 | alpha = 1.52 | Tmax = Inf
 HL = 7.000 | t1//t0 = 60.000 | l1//l0 = 0.300 | alpha = 1.49 | Tmax = 0.766116
 HL = 7.000 | t1//t0 = 11.000 | l1//l0 = 1.000 | alpha = 1.49 | Tmax = 0.335261
 HL = 15.000 | t1//t0 = 100.000 | l1//l0 = 0.700 | alpha = 1.53 | Tmax = Inf
 HL = 18.000 | t1//t0 = 50.000 | l1//l0 = 0.050 | alpha = 1.52 | Tmax = 4.214949
 HL = 10.000 | t1//t0 = 60.000 | l1//l0 = 0.700 | alpha = 1.47 | Tmax = Inf
 HL = 7.000 | t1//t0 = 20.000 | l1//l0 = 0.070 | alpha = 1.48 | Tmax = 1.135620
 HL = 10.000 | t1//t0 = 13.000 | l1//l0 = 0.300 | alpha = 1.51 | Tmax = 1.115839
 HL = 7.000 | t1//t0 = 18.000 | l1//l0 = 0.500 | alpha = 1.53 | Tmax = 0.099151
 HL = 15.000 | t1//t0 = 20.000 | l1//l0 = 0.070 | alpha = 1.49 | Tmax = 3.545172
 HL = 15.000 | t1//t0 = 17.000 | l1//l0 = 0.070 | alpha = 1.54 | Tmax = 1.702311
 HL = 15.000 | t1//t0 = 13.000 | l1//l0 = 0.500 | alpha = 1.48 | Tmax = 2.866346
 HL = 15.000 | t1//t0 = 20.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 1.633363
 HL = 15.000 | t1//t0 = 60.000 | l1//l0 = 0.100 | alpha = 1.56 | Tmax = 0.160975
 HL = 7.000 | t1//t0 = 15.000 | l1//l0 = 0.100 | alpha = 1.53 | Tmax = 0.354872
 HL = 15.000 | t1//t0 = 20.000 | l1//l0 = 0.100 | alpha = 1.49 | Tmax = 3.421565
 HL = 15.000 | t1//t0 = 18.000 | l1//l0 = 0.100 | alpha = 1.55 | Tmax = 0.897849
 HL = 7.000 | t1//t0 = 50.000 | l1//l0 = 0.100 | alpha = 1.50 | Tmax = 0.946372
 HL = 5.000 | t1//t0 = 50.000 | l1//l0 = 0.300 | alpha = 1.50 | Tmax = 0.272090
 HL = 18.000 | t1//t0 = 60.000 | l1//l0 = 0.100 | alpha = 1.56 | Tmax = 0.435105
 HL = 18.000 | t1//t0 = 50.000 | l1//l0 = 0.700 | alpha = 1.53 | Tmax = Inf
 HL = 7.000 | t1//t0 = 20.000 | l1//l0 = 0.300 | alpha = 1.53 | Tmax = 0.197145
 HL = 0.200 | t1//t0 = 50.000 | l1//l0 = 0.020 | alpha = 1.01 | Tmax = 0.316205
 HL = 30.000 | t1//t0 = 100.000 | l1//l0 = 0.070 | alpha = 1.54 | Tmax = Inf
 HL = 0.500 | t1//t0 = 190.000 | l1//l0 = 0.020 | alpha = 1.31 | Tmax = 0.199536
 HL = 1.000 | t1//t0 = 18.000 | l1//l0 = 0.030 | alpha = 1.42 | Tmax = 0.087364
 HL = 2.000 | t1//t0 = 120.000 | l1//l0 = 1.000 | alpha = 1.36 | Tmax = Inf
 HL = 18.000 | t1//t0 = 110.000 | l1//l0 = 0.700 | alpha = 1.51 | Tmax = Inf
 HL = 7.000 | t1//t0 = 120.000 | l1//l0 = 0.030 | alpha = 1.51 | Tmax = 1.780181
 HL = 5.000 | t1//t0 = 15.000 | l1//l0 = 0.070 | alpha = 1.31 | Tmax = 1.281878
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.700 | alpha = 1.39 | Tmax = 0.073550
 HL = 7.000 | t1//t0 = 30.000 | l1//l0 = 0.700 | alpha = 1.42 | Tmax = 1.034514
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.500 | alpha = 1.41 | Tmax = 0.075156
 HL = 7.000 | t1//t0 = 13.000 | l1//l0 = 0.070 | alpha = 1.54 | Tmax = 0.178064
 HL = 28.000 | t1//t0 = 5.000 | l1//l0 = 0.300 | alpha = 1.56 | Tmax = 0.713296
 HL = 28.000 | t1//t0 = 10.000 | l1//l0 = 0.300 | alpha = 1.51 | Tmax = 6.522379
 HL = 18.000 | t1//t0 = 90.000 | l1//l0 = 0.700 | alpha = 1.53 | Tmax = Inf
 HL = 7.000 | t1//t0 = 15.000 | l1//l0 = 0.070 | alpha = 1.49 | Tmax = 0.991073
 HL = 10.000 | t1//t0 = 150.000 | l1//l0 = 0.300 | alpha = 1.47 | Tmax = Inf
 HL = 0.500 | t1//t0 = 140.000 | l1//l0 = 0.020 | alpha = 1.44 | Tmax = 0.162910
 HL = 10.000 | t1//t0 = 20.000 | l1//l0 = 0.700 | alpha = 1.42 | Tmax = 1.902330
 HL = 7.000 | t1//t0 = 15.000 | l1//l0 = 0.500 | alpha = 1.46 | Tmax = 0.873394
 HL = 2.000 | t1//t0 = 140.000 | l1//l0 = 0.070 | alpha = 1.42 | Tmax = 0.252621
 HL = 5.000 | t1//t0 = 13.000 | l1//l0 = 0.500 | alpha = 1.42 | Tmax = 0.620211
 HL = 5.000 | t1//t0 = 90.000 | l1//l0 = 0.500 | alpha = 1.42 | Tmax = Inf
 HL = 20.000 | t1//t0 = 12.000 | l1//l0 = 0.700 | alpha = 1.46 | Tmax = 4.594118
 HL = 5.000 | t1//t0 = 13.000 | l1//l0 = 0.050 | alpha = 1.37 | Tmax = 1.114343
 HL = 10.000 | t1//t0 = 17.000 | l1//l0 = 0.500 | alpha = 1.51 | Tmax = 0.916294
 HL = 5.000 | t1//t0 = 50.000 | l1//l0 = 0.100 | alpha = 1.40 | Tmax = 1.054126
 HL = 10.000 | t1//t0 = 130.000 | l1//l0 = 0.500 | alpha = 1.40 | Tmax = Inf
 HL = 7.000 | t1//t0 = 120.000 | l1//l0 = 0.100 | alpha = 1.40 | Tmax = Inf
 HL = 15.000 | t1//t0 = 5.000 | l1//l0 = 0.030 | alpha = 1.56 | Tmax = 0.038532
 HL = 2.000 | t1//t0 = 110.000 | l1//l0 = 0.100 | alpha = 1.42 | Tmax = 0.198907
 HL = 10.000 | t1//t0 = 15.000 | l1//l0 = 0.050 | alpha = 1.55 | Tmax = 0.260537
 HL = 15.000 | t1//t0 = 50.000 | l1//l0 = 0.300 | alpha = 1.45 | Tmax = Inf
 HL = 15.000 | t1//t0 = 12.000 | l1//l0 = 0.100 | alpha = 1.55 | Tmax = 0.826468
 HL = 7.000 | t1//t0 = 11.000 | l1//l0 = 0.030 | alpha = 1.40 | Tmax = 1.685012
 HL = 22.000 | t1//t0 = 60.000 | l1//l0 = 1.000 | alpha = 1.51 | Tmax = Inf
 HL = 5.000 | t1//t0 = 20.000 | l1//l0 = 0.070 | alpha = 1.47 | Tmax = 0.677543
 HL = 15.000 | t1//t0 = 60.000 | l1//l0 = 1.000 | alpha = 1.53 | Tmax = Inf
 HL = 7.000 | t1//t0 = 9.000 | l1//l0 = 0.700 | alpha = 1.39 | Tmax = Inf
 HL = 15.000 | t1//t0 = 60.000 | l1//l0 = 0.700 | alpha = 1.44 | Tmax = Inf
 HL = 2.000 | t1//t0 = 60.000 | l1//l0 = 0.030 | alpha = 1.40 | Tmax = 0.356785
 HL = 18.000 | t1//t0 = 60.000 | l1//l0 = 0.500 | alpha = 1.51 | Tmax = Inf
 HL = 2.000 | t1//t0 = 70.000 | l1//l0 = 0.050 | alpha = 1.51 | Tmax = 0.055053
 HL = 10.000 | t1//t0 = 30.000 | l1//l0 = 0.050 | alpha = 1.52 | Tmax = 1.484607
 HL = 10.000 | t1//t0 = 60.000 | l1//l0 = 0.300 | alpha = 1.42 | Tmax = 2.318724
 HL = 15.000 | t1//t0 = 60.000 | l1//l0 = 0.500 | alpha = 1.42 | Tmax = Inf
 HL = 18.000 | t1//t0 = 100.000 | l1//l0 = 0.300 | alpha = 1.48 | Tmax = Inf
 HL = 15.000 | t1//t0 = 40.000 | l1//l0 = 0.500 | alpha = 1.49 | Tmax = Inf
 HL = 10.000 | t1//t0 = 18.000 | l1//l0 = 0.050 | alpha = 1.48 | Tmax = 2.079705
 HL = 1.000 | t1//t0 = 120.000 | l1//l0 = 0.100 | alpha = 1.42 | Tmax = 0.085474
 HL = 15.000 | t1//t0 = 50.000 | l1//l0 = 0.050 | alpha = 1.51 | Tmax = 3.501244
 HL = 7.000 | t1//t0 = 40.000 | l1//l0 = 0.050 | alpha = 1.47 | Tmax = 1.421849
 HL = 18.000 | t1//t0 = 100.000 | l1//l0 = 0.070 | alpha = 1.53 | Tmax = 3.726235
 HL = 5.000 | t1//t0 = 50.000 | l1//l0 = 0.300 | alpha = 1.41 | Tmax = 0.795431
 HL = 15.000 | t1//t0 = 40.000 | l1//l0 = 0.300 | alpha = 1.47 | Tmax = 3.415430
 HL = 18.000 | t1//t0 = 60.000 | l1//l0 = 1.000 | alpha = 1.53 | Tmax = Inf
 HL = 7.000 | t1//t0 = 17.000 | l1//l0 = 0.100 | alpha = 1.55 | Tmax = 0.016052
 HL = 10.000 | t1//t0 = 18.000 | l1//l0 = 0.050 | alpha = 1.44 | Tmax = 2.531261
 HL = 20.000 | t1//t0 = 30.000 | l1//l0 = 1.000 | alpha = 1.53 | Tmax = Inf
 HL = 10.000 | t1//t0 = 12.000 | l1//l0 = 0.300 | alpha = 1.54 | Tmax = 0.321343
 HL = 7.000 | t1//t0 = 50.000 | l1//l0 = 0.300 | alpha = 1.51 | Tmax = 0.514168
 HL = 18.000 | t1//t0 = 11.000 | l1//l0 = 0.100 | alpha = 1.56 | Tmax = 0.194757
 HL = 2.000 | t1//t0 = 90.000 | l1//l0 = 0.100 | alpha = 1.44 | Tmax = 0.158341
 HL = 18.000 | t1//t0 = 100.000 | l1//l0 = 0.300 | alpha = 1.53 | Tmax = Inf
 HL = 5.000 | t1//t0 = 30.000 | l1//l0 = 0.700 | alpha = 1.42 | Tmax = 0.536502
 HL = 22.000 | t1//t0 = 30.000 | l1//l0 = 1.000 | alpha = 1.50 | Tmax = Inf
 HL = 18.000 | t1//t0 = 20.000 | l1//l0 = 1.000 | alpha = 1.44 | Tmax = 3.951083
 HL = 5.000 | t1//t0 = 15.000 | l1//l0 = 0.300 | alpha = 1.46 | Tmax = 0.528962
 HL = 10.000 | t1//t0 = 60.000 | l1//l0 = 1.000 | alpha = 1.42 | Tmax = Inf
 HL = 5.000 | t1//t0 = 10.000 | l1//l0 = 0.100 | alpha = 1.42 | Tmax = 0.856894
 HL = 2.000 | t1//t0 = 30.000 | l1//l0 = 0.100 | alpha = 1.44 | Tmax = 0.132225
 HL = 20.000 | t1//t0 = 50.000 | l1//l0 = 0.700 | alpha = 1.54 | Tmax = Inf
 HL = 15.000 | t1//t0 = 80.000 | l1//l0 = 0.070 | alpha = 1.52 | Tmax = 3.127664
 HL = 15.000 | t1//t0 = 50.000 | l1//l0 = 0.700 | alpha = 1.48 | Tmax = Inf
 HL = 15.000 | t1//t0 = 10.000 | l1//l0 = 0.500 | alpha = 1.42 | Tmax = 3.773455
 HL = 15.000 | t1//t0 = 11.000 | l1//l0 = 0.050 | alpha = 1.49 | Tmax = 3.434986
 HL = 15.000 | t1//t0 = 90.000 | l1//l0 = 0.100 | alpha = 1.56 | Tmax = 0.189176
 HL = 18.000 | t1//t0 = 15.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 2.294628
 HL = 2.000 | t1//t0 = 20.000 | l1//l0 = 0.050 | alpha = 1.49 | Tmax = 0.050608
 HL = 18.000 | t1//t0 = 15.000 | l1//l0 = 0.500 | alpha = 1.50 | Tmax = 3.280349
 HL = 18.000 | t1//t0 = 15.000 | l1//l0 = 0.070 | alpha = 1.52 | Tmax = 3.534185
 HL = 15.000 | t1//t0 = 11.000 | l1//l0 = 0.070 | alpha = 1.52 | Tmax = 2.544071
 HL = 20.000 | t1//t0 = 70.000 | l1//l0 = 1.000 | alpha = 1.48 | Tmax = Inf
 HL = 5.000 | t1//t0 = 90.000 | l1//l0 = 0.500 | alpha = 1.46 | Tmax = Inf
 HL = 5.000 | t1//t0 = 40.000 | l1//l0 = 0.100 | alpha = 1.50 | Tmax = 0.459210
 HL = 7.000 | t1//t0 = 40.000 | l1//l0 = 0.070 | alpha = 1.51 | Tmax = 0.876347
 HL = 10.000 | t1//t0 = 50.000 | l1//l0 = 0.070 | alpha = 1.52 | Tmax = 1.504643
 HL = 15.000 | t1//t0 = 18.000 | l1//l0 = 0.070 | alpha = 1.48 | Tmax = 3.724920
 HL = 10.000 | t1//t0 = 80.000 | l1//l0 = 1.000 | alpha = 1.49 | Tmax = Inf
 HL = 18.000 | t1//t0 = 13.000 | l1//l0 = 1.000 | alpha = 1.52 | Tmax = 1.819633
 HL = 7.000 | t1//t0 = 17.000 | l1//l0 = 0.300 | alpha = 1.51 | Tmax = 0.493648
 HL = 18.000 | t1//t0 = 20.000 | l1//l0 = 0.100 | alpha = 1.50 | Tmax = 4.161470
 HL = 15.000 | t1//t0 = 15.000 | l1//l0 = 0.500 | alpha = 1.49 | Tmax = 2.652311
 HL = 0.200 | t1//t0 = 220.000 | l1//l0 = 0.010 | alpha = 1.20 | Tmax = 0.095068
 HL = 1.000 | t1//t0 = 160.000 | l1//l0 = 0.700 | alpha = 1.05 | Tmax = Inf
 HL = 0.500 | t1//t0 = 40.000 | l1//l0 = 0.007 | alpha = 1.23 | Tmax = 0.126999
 HL = 10.000 | t1//t0 = 10.000 | l1//l0 = 0.070 | alpha = 1.46 | Tmax = 2.176144
 HL = 7.000 | t1//t0 = 18.000 | l1//l0 = 0.020 | alpha = 1.54 | Tmax = 0.295643
 HL = 5.000 | t1//t0 = 15.000 | l1//l0 = 0.007 | alpha = 1.41 | Tmax = 1.048076
 HL = 0.500 | t1//t0 = 100.000 | l1//l0 = 0.050 | alpha = 1.39 | Tmax = 0.148098
 HL = 7.000 | t1//t0 = 12.000 | l1//l0 = 0.020 | alpha = 1.38 | Tmax = 1.816303
 HL = 5.000 | t1//t0 = 12.000 | l1//l0 = 1.000 | alpha = 1.39 | Tmax = 0.537188
 HL = 28.000 | t1//t0 = 110.000 | l1//l0 = 1.000 | alpha = 1.56 | Tmax = Inf
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.020 | alpha = 1.38 | Tmax = 0.248855
 HL = 28.000 | t1//t0 = 17.000 | l1//l0 = 0.050 | alpha = 1.53 | Tmax = 6.305378
 HL = 20.000 | t1//t0 = 110.000 | l1//l0 = 0.700 | alpha = 1.53 | Tmax = Inf
 HL = 15.000 | t1//t0 = 18.000 | l1//l0 = 0.300 | alpha = 1.53 | Tmax = 1.680701
 HL = 7.000 | t1//t0 = 130.000 | l1//l0 = 0.700 | alpha = 1.35 | Tmax = Inf
 HL = 18.000 | t1//t0 = 10.000 | l1//l0 = 0.700 | alpha = 1.55 | Tmax = 0.386660
 HL = 7.000 | t1//t0 = 90.000 | l1//l0 = 1.000 | alpha = 1.34 | Tmax = Inf
 HL = 2.000 | t1//t0 = 60.000 | l1//l0 = 1.000 | alpha = 1.42 | Tmax = Inf
 HL = 5.000 | t1//t0 = 11.000 | l1//l0 = 0.300 | alpha = 1.41 | Tmax = 0.766142
 HL = 7.000 | t1//t0 = 140.000 | l1//l0 = 0.030 | alpha = 1.52 | Tmax = 1.761295
 HL = 7.000 | t1//t0 = 20.000 | l1//l0 = 0.700 | alpha = 1.50 | Tmax = 0.370077
 HL = 2.000 | t1//t0 = 110.000 | l1//l0 = 0.050 | alpha = 1.43 | Tmax = 0.284328
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.070 | alpha = 1.42 | Tmax = 0.150049
 HL = 10.000 | t1//t0 = 120.000 | l1//l0 = 0.300 | alpha = 1.51 | Tmax = Inf
 HL = 18.000 | t1//t0 = 9.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 2.181502
 HL = 7.000 | t1//t0 = 10.000 | l1//l0 = 0.050 | alpha = 1.53 | Tmax = 0.374838
 HL = 10.000 | t1//t0 = 50.000 | l1//l0 = 0.070 | alpha = 1.47 | Tmax = 2.367870
 HL = 22.000 | t1//t0 = 20.000 | l1//l0 = 0.300 | alpha = 1.51 | Tmax = 4.589968
 HL = 18.000 | t1//t0 = 60.000 | l1//l0 = 0.070 | alpha = 1.51 | Tmax = 4.409624
 HL = 10.000 | t1//t0 = 60.000 | l1//l0 = 0.300 | alpha = 1.39 | Tmax = Inf
 HL = 10.000 | t1//t0 = 20.000 | l1//l0 = 0.700 | alpha = 1.42 | Tmax = 1.902331
 HL = 1.000 | t1//t0 = 120.000 | l1//l0 = 0.100 | alpha = 1.41 | Tmax = 0.084209
 HL = 7.000 | t1//t0 = 110.000 | l1//l0 = 0.300 | alpha = 1.44 | Tmax = Inf
 HL = 2.000 | t1//t0 = 110.000 | l1//l0 = 0.070 | alpha = 1.49 | Tmax = 0.089601
 HL = 20.000 | t1//t0 = 50.000 | l1//l0 = 0.700 | alpha = 1.50 | Tmax = Inf
 HL = 7.000 | t1//t0 = 10.000 | l1//l0 = 0.070 | alpha = 1.48 | Tmax = 1.050954
 HL = 10.000 | t1//t0 = 50.000 | l1//l0 = 0.700 | alpha = 1.44 | Tmax = 1.730321
 HL = 18.000 | t1//t0 = 120.000 | l1//l0 = 1.000 | alpha = 1.47 | Tmax = Inf
 HL = 22.000 | t1//t0 = 15.000 | l1//l0 = 0.030 | alpha = 1.53 | Tmax = 4.466665
 HL = 7.000 | t1//t0 = 60.000 | l1//l0 = 0.300 | alpha = 1.40 | Tmax = 1.448955
 HL = 22.000 | t1//t0 = 17.000 | l1//l0 = 0.100 | alpha = 1.56 | Tmax = 0.651228
 HL = 18.000 | t1//t0 = 18.000 | l1//l0 = 1.000 | alpha = 1.40 | Tmax = Inf
 HL = 15.000 | t1//t0 = 18.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 1.613723
 HL = 5.000 | t1//t0 = 40.000 | l1//l0 = 0.070 | alpha = 1.45 | Tmax = 0.874231
 HL = 10.000 | t1//t0 = 120.000 | l1//l0 = 0.050 | alpha = 1.50 | Tmax = 2.373361
 HL = 10.000 | t1//t0 = 13.000 | l1//l0 = 0.070 | alpha = 1.47 | Tmax = 2.097981
 HL = 7.000 | t1//t0 = 20.000 | l1//l0 = 0.050 | alpha = 1.41 | Tmax = 1.692949
 HL = 7.000 | t1//t0 = 17.000 | l1//l0 = 0.700 | alpha = 1.44 | Tmax = 0.900444
 HL = 5.000 | t1//t0 = 50.000 | l1//l0 = 0.100 | alpha = 1.46 | Tmax = 0.766939
 HL = 10.000 | t1//t0 = 9.000 | l1//l0 = 0.500 | alpha = 1.44 | Tmax = 1.876578
 HL = 7.000 | t1//t0 = 12.000 | l1//l0 = 0.300 | alpha = 1.40 | Tmax = 1.409621
 HL = 10.000 | t1//t0 = 90.000 | l1//l0 = 0.070 | alpha = 1.51 | Tmax = 1.855748
 HL = 1.000 | t1//t0 = 100.000 | l1//l0 = 0.070 | alpha = 1.44 | Tmax = 0.080887
 HL = 18.000 | t1//t0 = 50.000 | l1//l0 = 0.700 | alpha = 1.46 | Tmax = Inf
 HL = 7.000 | t1//t0 = 110.000 | l1//l0 = 0.050 | alpha = 1.46 | Tmax = 1.763996
 HL = 10.000 | t1//t0 = 30.000 | l1//l0 = 0.300 | alpha = 1.42 | Tmax = 2.301054
 HL = 10.000 | t1//t0 = 110.000 | l1//l0 = 1.000 | alpha = 1.42 | Tmax = Inf
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.070 | alpha = 1.42 | Tmax = 0.164452
 HL = 18.000 | t1//t0 = 40.000 | l1//l0 = 1.000 | alpha = 1.46 | Tmax = Inf
 HL = 20.000 | t1//t0 = 17.000 | l1//l0 = 0.070 | alpha = 1.52 | Tmax = 4.210491
 HL = 7.000 | t1//t0 = 10.000 | l1//l0 = 0.050 | alpha = 1.44 | Tmax = 1.406196
 HL = 5.000 | t1//t0 = 17.000 | l1//l0 = 0.050 | alpha = 1.54 | Tmax = 0.041699
 HL = 18.000 | t1//t0 = 17.000 | l1//l0 = 0.070 | alpha = 1.56 | Tmax = 0.318382
 HL = 20.000 | t1//t0 = 30.000 | l1//l0 = 0.500 | alpha = 1.48 | Tmax = 4.489294
 HL = 20.000 | t1//t0 = 60.000 | l1//l0 = 0.500 | alpha = 1.53 | Tmax = Inf
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.050 | alpha = 1.50 | Tmax = 0.052955
 HL = 22.000 | t1//t0 = 30.000 | l1//l0 = 0.500 | alpha = 1.52 | Tmax = 3.666722
 HL = 10.000 | t1//t0 = 110.000 | l1//l0 = 0.700 | alpha = 1.45 | Tmax = Inf
 HL = 5.000 | t1//t0 = 15.000 | l1//l0 = 0.050 | alpha = 1.41 | Tmax = 0.982763
 HL = 22.000 | t1//t0 = 30.000 | l1//l0 = 0.700 | alpha = 1.49 | Tmax = 4.537071
 HL = 10.000 | t1//t0 = 90.000 | l1//l0 = 0.700 | alpha = 1.42 | Tmax = Inf
 HL = 7.000 | t1//t0 = 30.000 | l1//l0 = 0.050 | alpha = 1.52 | Tmax = 0.734797
 HL = 7.000 | t1//t0 = 100.000 | l1//l0 = 0.300 | alpha = 1.49 | Tmax = Inf
 HL = 7.000 | t1//t0 = 30.000 | l1//l0 = 0.700 | alpha = 1.49 | Tmax = 0.481399
 HL = 10.000 | t1//t0 = 80.000 | l1//l0 = 0.500 | alpha = 1.54 | Tmax = Inf
 HL = 7.000 | t1//t0 = 18.000 | l1//l0 = 0.300 | alpha = 1.48 | Tmax = 0.848101
 HL = 7.000 | t1//t0 = 15.000 | l1//l0 = 1.000 | alpha = 1.44 | Tmax = 0.743936
 HL = 5.000 | t1//t0 = 70.000 | l1//l0 = 0.050 | alpha = 1.46 | Tmax = 0.983588
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.070 | alpha = 1.50 | Tmax = 0.051559
 HL = 15.000 | t1//t0 = 50.000 | l1//l0 = 0.070 | alpha = 1.56 | Tmax = 0.262775
 HL = 20.000 | t1//t0 = 60.000 | l1//l0 = 0.050 | alpha = 1.54 | Tmax = 3.845005
 HL = 20.000 | t1//t0 = 90.000 | l1//l0 = 0.070 | alpha = 1.53 | Tmax = 4.342723
 HL = 5.000 | t1//t0 = 70.000 | l1//l0 = 0.700 | alpha = 1.45 | Tmax = Inf
 HL = 7.000 | t1//t0 = 50.000 | l1//l0 = 1.000 | alpha = 1.50 | Tmax = Inf
 HL = 2.000 | t1//t0 = 40.000 | l1//l0 = 0.070 | alpha = 1.47 | Tmax = 0.102266
 HL = 5.000 | t1//t0 = 18.000 | l1//l0 = 0.700 | alpha = 1.51 | Tmax = 0.052835
 HL = 7.000 | t1//t0 = 20.000 | l1//l0 = 0.100 | alpha = 1.51 | Tmax = 0.717287
 HL = 5.000 | t1//t0 = 80.000 | l1//l0 = 0.100 | alpha = 1.52 | Tmax = 0.297114
 HL = 5.000 | t1//t0 = 17.000 | l1//l0 = 0.500 | alpha = 1.49 | Tmax = 0.237687
 HL = 7.000 | t1//t0 = 50.000 | l1//l0 = 0.700 | alpha = 1.49 | Tmax = Inf
 HL = 18.000 | t1//t0 = 20.000 | l1//l0 = 0.700 | alpha = 1.52 | Tmax = 2.227863
 HL = 15.000 | t1//t0 = 15.000 | l1//l0 = 0.700 | alpha = 1.49 | Tmax = 2.388648
 HL = 5.000 | t1//t0 = 18.000 | l1//l0 = 0.300 | alpha = 1.53 | Tmax = 0.029009
 HL = 15.000 | t1//t0 = 50.000 | l1//l0 = 0.700 | alpha = 1.50 | Tmax = Inf
 HL = 5.000 | t1//t0 = 15.000 | l1//l0 = 0.700 | alpha = 1.51 | Tmax = 0.051971
 HL = 18.000 | t1//t0 = 60.000 | l1//l0 = 0.500 | alpha = 1.52 | Tmax = Inf
 HL = 10.000 | t1//t0 = 50.000 | l1//l0 = 0.300 | alpha = 1.50 | Tmax = 1.356410
 HL = 18.000 | t1//t0 = 17.000 | l1//l0 = 0.500 | alpha = 1.54 | Tmax = 1.405487
 HL = 10.000 | t1//t0 = 30.000 | l1//l0 = 0.300 | alpha = 1.54 | Tmax = 0.349840
 HL = 10.000 | t1//t0 = 17.000 | l1//l0 = 1.000 | alpha = 1.53 | Tmax = 0.162929
 HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.030 | alpha = 1.29 | Tmax = 0.110154
 HL = 0.200 | t1//t0 = 190.000 | l1//l0 = 0.020 | alpha = 1.34 | Tmax = 0.159823
 HL = 2.000 | t1//t0 = 140.000 | l1//l0 = 0.100 | alpha = 1.38 | Tmax = 0.267027
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.020 | alpha = 1.28 | Tmax = 0.349702
 HL = 2.000 | t1//t0 = 200.000 | l1//l0 = 0.050 | alpha = 1.39 | Tmax = 0.397411
 HL = 0.200 | t1//t0 = 170.000 | l1//l0 = 0.005 | alpha = 1.24 | Tmax = 0.095123
 HL = 2.000 | t1//t0 = 110.000 | l1//l0 = 0.070 | alpha = 1.31 | Tmax = 0.398100
 HL = 5.000 | t1//t0 = 10.000 | l1//l0 = 0.020 | alpha = 1.40 | Tmax = 1.012349
 HL = 7.000 | t1//t0 = 17.000 | l1//l0 = 1.000 | alpha = 1.51 | Tmax = 0.144706
 HL = 2.000 | t1//t0 = 70.000 | l1//l0 = 0.050 | alpha = 1.33 | Tmax = 0.398101
 HL = 5.000 | t1//t0 = 30.000 | l1//l0 = 0.700 | alpha = 1.32 | Tmax = 0.873210
 HL = 10.000 | t1//t0 = 40.000 | l1//l0 = 0.100 | alpha = 1.50 | Tmax = 1.753831
 HL = 7.000 | t1//t0 = 20.000 | l1//l0 = 0.700 | alpha = 1.51 | Tmax = 0.257778
 HL = 2.000 | t1//t0 = 100.000 | l1//l0 = 0.030 | alpha = 1.34 | Tmax = 0.539713
 HL = 15.000 | t1//t0 = 10.000 | l1//l0 = 0.030 | alpha = 1.54 | Tmax = 1.681012
 HL = 2.000 | t1//t0 = 40.000 | l1//l0 = 0.050 | alpha = 1.47 | Tmax = 0.123412
 HL = 20.000 | t1//t0 = 12.000 | l1//l0 = 1.000 | alpha = 1.42 | Tmax = Inf
 HL = 15.000 | t1//t0 = 10.000 | l1//l0 = 1.000 | alpha = 1.44 | Tmax = 2.966163
 HL = 20.000 | t1//t0 = 9.000 | l1//l0 = 0.500 | alpha = 1.54 | Tmax = 1.777116
 HL = 7.000 | t1//t0 = 5.000 | l1//l0 = 0.030 | alpha = 1.37 | Tmax = 1.748875
 HL = 20.000 | t1//t0 = 4.000 | l1//l0 = 0.300 | alpha = 1.50 | Tmax = 4.172598
 HL = 20.000 | t1//t0 = 17.000 | l1//l0 = 0.030 | alpha = 1.56 | Tmax = 0.695679
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.300 | alpha = 1.41 | Tmax = 0.107065
 HL = 15.000 | t1//t0 = 12.000 | l1//l0 = 1.000 | alpha = 1.40 | Tmax = 3.453397
